交易所,行业代码,股票代码,公司简称,新版一级行业,新版二级行业,新版三级行业
A股,240303,600331.SH,宏达股份,有色金属,工业金属,铅锌
A股,240303,600961.SH,株冶集团,有色金属,工业金属,铅锌
A股,240303,002114.SZ,罗平锌电,有色金属,工业金属,铅锌
A股,240302,601899.SH,紫金矿业,有色金属,工业金属,铜
A股,240302,600362.SH,江西铜业,有色金属,工业金属,铜
A股,240302,601168.SH,西部矿业,有色金属,工业金属,铜
A股,240302,000630.SZ,铜陵有色,有色金属,工业金属,铜
A股,240302,000878.SZ,云南铜业,有色金属,工业金属,铜
A股,240302,002203.SZ,海亮股份,有色金属,工业金属,铜
A股,240302,688388.SH,嘉元科技,有色金属,工业金属,铜
A股,240302,601609.SH,金田铜业,有色金属,工业金属,铜
A股,240302,002171.SZ,楚江新材,有色金属,工业金属,铜
A股,240302,600110.SH,诺德股份,有色金属,工业金属,铜
A股,240302,600490.SH,鹏欣资源,有色金属,工业金属,铜
A股,240302,300697.SZ,电工合金,有色金属,工业金属,铜
A股,240302,603527.SH,众源新材,有色金属,工业金属,铜
A股,240302,002295.SZ,精艺股份,有色金属,工业金属,铜
A股,240302,688456.SH,有研粉材,有色金属,工业金属,铜
A股,240402,601212.SH,白银有色,有色金属,贵金属,白银
A股,240402,002716.SZ,金贵银业,有色金属,贵金属,白银
A股,240401,600547.SH,山东黄金,有色金属,贵金属,黄金
A股,240401,600489.SH,中金黄金,有色金属,贵金属,黄金
A股,240401,600988.SH,赤峰黄金,有色金属,贵金属,黄金
A股,240401,000975.SZ,银泰黄金,有色金属,贵金属,黄金
A股,240401,002237.SZ,恒邦股份,有色金属,贵金属,黄金
A股,240401,002155.SZ,湖南黄金,有色金属,贵金属,黄金
A股,240401,601069.SH,西部黄金,有色金属,贵金属,黄金
A股,240401,601020.SH,ST华钰,有色金属,贵金属,黄金
A股,240401,600311.SH,ST荣华,有色金属,贵金属,黄金
A股,240401,600766.SH,*ST园城,有色金属,贵金属,黄金
A股,240202,002056.SZ,横店东磁,有色金属,金属新材料,磁性材料
A股,240202,300748.SZ,金力永磁,有色金属,金属新材料,磁性材料
A股,240202,000970.SZ,中科三环,有色金属,金属新材料,磁性材料
A股,240202,300224.SZ,正海磁材,有色金属,金属新材料,磁性材料
A股,240202,600366.SH,宁波韵升,有色金属,金属新材料,磁性材料
A股,240202,000795.SZ,英洛华,有色金属,金属新材料,磁性材料
A股,240202,300127.SZ,银河磁体,有色金属,金属新材料,磁性材料
A股,240202,002057.SZ,中钢天源,有色金属,金属新材料,磁性材料
A股,240202,300811.SZ,铂科新材,有色金属,金属新材料,磁性材料
A股,240202,300835.SZ,龙磁科技,有色金属,金属新材料,磁性材料
A股,240202,688077.SH,大地熊,有色金属,金属新材料,磁性材料
A股,240202,600980.SH,北矿科技,有色金属,金属新材料,磁性材料
A股,240201,601137.SH,博威合金,有色金属,金属新材料,其他金属新材料
A股,240201,000969.SZ,安泰科技,有色金属,金属新材料,其他金属新材料
A股,240201,300855.SZ,图南股份,有色金属,金属新材料,其他金属新材料
A股,240201,600255.SH,鑫科材料,有色金属,金属新材料,其他金属新材料
A股,240201,000633.SZ,合金投资,有色金属,金属新材料,其他金属新材料
A股,240201,603978.SH,深圳新星,有色金属,金属新材料,其他金属新材料
A股,240201,300930.SZ,屹通新材,有色金属,金属新材料,其他金属新材料
A股,240201,603045.SH,福达合金,有色金属,金属新材料,其他金属新材料
A股,240201,300963.SZ,中洲特材,有色金属,金属新材料,其他金属新材料
A股,240201,688269.SH,凯立新材,有色金属,金属新材料,其他金属新材料
A股,240601,603799.SH,华友钴业,有色金属,能源金属,钴
A股,240601,300618.SZ,寒锐钴业,有色金属,能源金属,钴
A股,240601,600711.SH,盛屯矿业,有色金属,能源金属,钴
A股,240603,002460.SZ,赣锋锂业,有色金属,能源金属,锂
A股,240603,002466.SZ,天齐锂业,有色金属,能源金属,锂
A股,240603,002240.SZ,盛新锂能,有色金属,能源金属,锂
A股,240603,000762.SZ,西藏矿业,有色金属,能源金属,锂
A股,240505,603993.SH,洛阳钼业,有色金属,小金属,钼
A股,240505,601958.SH,金钼股份,有色金属,小金属,钼
A股,240505,603399.SH,吉翔股份,有色金属,小金属,钼
A股,240504,000960.SZ,锡业股份,有色金属,小金属,其他小金属
A股,240504,002978.SZ,安宁股份,有色金属,小金属,其他小金属
A股,240504,600456.SH,宝钛股份,有色金属,小金属,其他小金属
A股,240504,605376.SH,博迁新材,有色金属,小金属,其他小金属
A股,240504,600459.SH,贵研铂业,有色金属,小金属,其他小金属
A股,240504,002738.SZ,中矿资源,有色金属,小金属,其他小金属
A股,240504,002182.SZ,云海金属,有色金属,小金属,其他小金属
A股,240504,002428.SZ,云南锗业,有色金属,小金属,其他小金属
A股,240504,002149.SZ,西部材料,有色金属,小金属,其他小金属
A股,240504,300328.SZ,宜安科技,有色金属,小金属,其他小金属
A股,240504,002167.SZ,东方锆业,有色金属,小金属,其他小金属
A股,240504,000962.SZ,东方钽业,有色金属,小金属,其他小金属
A股,240504,600281.SH,太化股份,有色金属,小金属,其他小金属
A股,240504,600615.SH,*ST丰华,有色金属,小金属,其他小金属
A股,240504,600614.SH,退市鹏起(退市),有色金属,小金属,其他小金属
A股,240504,301026.SZ,浩通科技,有色金属,小金属,其他小金属
A股,240502,600549.SH,厦门钨业,有色金属,小金属,钨
A股,240502,002378.SZ,章源钨业,有色金属,小金属,钨
A股,240502,000657.SZ,中钨高新,有色金属,小金属,钨
A股,240502,002842.SZ,翔鹭钨业,有色金属,小金属,钨
A股,240501,600111.SH,北方稀土,有色金属,小金属,稀土
A股,240501,600392.SH,盛和资源,有色金属,小金属,稀土
A股,240501,000831.SZ,五矿稀土,有色金属,小金属,稀土
A股,240501,600259.SH,广晟有色,有色金属,小金属,稀土
A股,510101,600811.SH,东方集团,综合,综合Ⅱ,综合Ⅲ
A股,510101,600881.SH,亚泰集团,综合,综合Ⅱ,综合Ⅲ
A股,510101,600783.SH,鲁信创投,综合,综合Ⅱ,综合Ⅲ
A股,510101,000839.SZ,中信国安,综合,综合Ⅱ,综合Ⅲ
A股,510101,300208.SZ,青岛中程,综合,综合Ⅱ,综合Ⅲ
A股,510101,600770.SH,综艺股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,600696.SH,岩石股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,000038.SZ,深大通,综合,综合Ⅱ,综合Ⅲ
A股,510101,000652.SZ,泰达股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,600676.SH,交运股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,600620.SH,天宸股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,600668.SH,尖峰集团,综合,综合Ⅱ,综合Ⅲ
A股,510101,600070.SH,浙江富润,综合,综合Ⅱ,综合Ⅲ
A股,510101,300797.SZ,钢研纳克,综合,综合Ⅱ,综合Ⅲ
A股,510101,600382.SH,*ST广珠,综合,综合Ⅱ,综合Ⅲ
A股,510101,000833.SZ,粤桂股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,600805.SH,悦达投资,综合,综合Ⅱ,综合Ⅲ
A股,510101,600784.SH,鲁银投资,综合,综合Ⅱ,综合Ⅲ
A股,510101,000753.SZ,漳州发展,综合,综合Ⅱ,综合Ⅲ
A股,510101,000409.SZ,云鼎科技,综合,综合Ⅱ,综合Ⅲ
A股,510101,600234.SH,山水文化,综合,综合Ⅱ,综合Ⅲ
A股,510101,600051.SH,宁波联合,综合,综合Ⅱ,综合Ⅲ
A股,510101,600212.SH,江泉实业,综合,综合Ⅱ,综合Ⅲ
A股,510101,600539.SH,狮头股份,综合,综合Ⅱ,综合Ⅲ
A股,510101,000632.SZ,三木集团,综合,综合Ⅱ,综合Ⅲ
A股,510101,600647.SH,同达创业,综合,综合Ⅱ,综合Ⅲ
A股,510101,002175.SZ,*ST东网,综合,综合Ⅱ,综合Ⅲ
A股,510101,000622.SZ,恒立实业,综合,综合Ⅱ,综合Ⅲ
A股,510101,600083.SH,*ST博信,综合,综合Ⅱ,综合Ⅲ
A股,510101,002072.SZ,*ST凯瑞,综合,综合Ⅱ,综合Ⅲ
港股,720901,0811.HK,新华文轩,传媒,出版,教育出版
港股,721001,0511.HK,电视广播,传媒,电视广播Ⅱ,电视广播Ⅲ
港股,720501,2013.HK,微盟集团,传媒,广告营销,营销代理
港股,720501,9991.HK,宝尊电商-SW,传媒,广告营销,营销代理
港股,720501,1860.HK,汇量科技,传媒,广告营销,营销代理
港股,720501,6988.HK,乐享互动,传媒,广告营销,营销代理
港股,720801,0700.HK,腾讯控股,传媒,社交Ⅱ,社交Ⅲ
港股,720801,1761.HK,宝宝树集团,传媒,社交Ⅱ,社交Ⅲ
港股,720706,2662.HK,美好发展,传媒,数字媒体,其他数字媒体
港股,720701,1980.HK,天鸽互动,传媒,数字媒体,视频媒体
港股,720705,0772.HK,阅文集团,传媒,数字媒体,文字媒体
港股,720601,0136.HK,恒腾网络,传媒,影视院线,影视动漫制作
港股,720601,1060.HK,阿里影业,传媒,影视院线,影视动漫制作
港股,720601,0547.HK,数字王国,传媒,影视院线,影视动漫制作
港股,720602,1970.HK,IMAX CHINA,传媒,影视院线,院线
港股,720401,9999.HK,网易-S,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,2400.HK,心动公司,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,9990.HK,祖龙娱乐,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,0799.HK,IGG,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,0777.HK,网龙,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,0302.HK,中手游,传媒,游戏Ⅱ,游戏Ⅲ
港股,720401,1119.HK,创梦天地,传媒,游戏Ⅱ,游戏Ⅲ
港股,630702,0378.HK,五龙动力,电力设备,电池,电池化学品
港股,630705,0819.HK,天能动力,电力设备,电池,蓄电池及其他电池
港股,630705,0951.HK,超威动力,电力设备,电池,蓄电池及其他电池
港股,630801,0042.HK,东北电气,电力设备,电网设备,输变电设备
港股,630601,2208.HK,金风科技,电力设备,风电设备,风电整机
港股,630504,0968.HK,信义光能,电力设备,光伏设备,光伏辅材
港股,630504,6865.HK,福莱特玻璃,电力设备,光伏设备,光伏辅材
港股,630501,3800.HK,保利协鑫能源,电力设备,光伏设备,硅料硅片
港股,630306,1608.HK,伟能集团,电力设备,其他电源设备Ⅱ,其他能源设备Ⅲ
港股,630301,2727.HK,上海电气,电力设备,其他电源设备Ⅱ,综合电力设备商
港股,630301,1072.HK,东方电气,电力设备,其他电源设备Ⅱ,综合电力设备商
港股,270108,0522.HK,ASM PACIFIC,电子,半导体,半导体设备
港股,270106,0981.HK,中芯国际,电子,半导体,集成电路制造
港股,270106,1347.HK,华虹半导体,电子,半导体,集成电路制造
港股,270303,2382.HK,舜宇光学科技,电子,光学光电子,光学元件
港股,270303,1478.HK,丘钛科技,电子,光学光电子,光学元件
港股,270301,0732.HK,信利国际,电子,光学光电子,面板
港股,270401,0553.HK,南京熊猫电子股份,电子,其他电子Ⅱ,其他电子Ⅲ
港股,270503,1810.HK,小米集团-W,电子,消费电子,品牌消费电子
港股,270503,0303.HK,VTECH HOLDINGS,电子,消费电子,品牌消费电子
港股,270504,6969.HK,思摩尔国际,电子,消费电子,消费电子零部件及组装
港股,270504,0285.HK,比亚迪电子,电子,消费电子,消费电子零部件及组装
港股,270504,2018.HK,瑞声科技,电子,消费电子,消费电子零部件及组装
港股,270504,2038.HK,富智康集团,电子,消费电子,消费电子零部件及组装
港股,270504,0698.HK,通达集团,电子,消费电子,消费电子零部件及组装
港股,270202,1888.HK,建滔积层板,电子,元件,印制电路板
港股,270202,0148.HK,建滔集团,电子,元件,印制电路板
港股,430302,2048.HK,易居企业控股,房地产,房地产服务,房产租赁经纪
港股,430301,6098.HK,碧桂园服务,房地产,房地产服务,物业管理
港股,430301,3319.HK,雅生活服务,房地产,房地产服务,物业管理
港股,430301,2869.HK,绿城服务,房地产,房地产服务,物业管理
港股,430301,1995.HK,旭辉永升服务,房地产,房地产服务,物业管理
港股,430301,6049.HK,保利物业,房地产,房地产服务,物业管理
港股,430301,2669.HK,中海物业,房地产,房地产服务,物业管理
港股,430301,9983.HK,建业新生活,房地产,房地产服务,物业管理
港股,430301,9928.HK,时代邻里,房地产,房地产服务,物业管理
港股,430301,1778.HK,彩生活,房地产,房地产服务,物业管理
港股,430301,1755.HK,新城悦服务,房地产,房地产服务,物业管理
港股,430301,6989.HK,卓越商企服务,房地产,房地产服务,物业管理
港股,430301,0873.HK,世茂服务,房地产,房地产服务,物业管理
港股,430301,3913.HK,合景悠活,房地产,房地产服务,物业管理
港股,430301,9666.HK,金科服务,房地产,房地产服务,物业管理
港股,430301,1516.HK,融创服务,房地产,房地产服务,物业管理
港股,430301,6666.HK,恒大物业,房地产,房地产服务,物业管理
港股,430301,1209.HK,华润万象生活,房地产,房地产服务,物业管理
港股,430103,0535.HK,金地商置,房地产,房地产开发,产业地产
港股,430103,1668.HK,华南城,房地产,房地产开发,产业地产
港股,430103,6166.HK,中国宏泰发展,房地产,房地产开发,产业地产
港股,430103,1821.HK,ESR,房地产,房地产开发,产业地产
港股,430102,0016.HK,新鸿基地产,房地产,房地产开发,商业地产
港股,430102,1972.HK,太古地产,房地产,房地产开发,商业地产
港股,430102,1997.HK,九龙仓置业,房地产,房地产开发,商业地产
港股,430102,0101.HK,恒隆地产,房地产,房地产开发,商业地产
港股,430102,0083.HK,信和置业,房地产,房地产开发,商业地产
港股,430102,0004.HK,九龙仓集团,房地产,房地产开发,商业地产
港股,430102,0683.HK,嘉里建设,房地产,房地产开发,商业地产
港股,430102,1238.HK,宝龙地产,房地产,房地产开发,商业地产
港股,430102,0014.HK,希慎兴业,房地产,房地产开发,商业地产
港股,430102,0010.HK,恒隆集团,房地产,房地产开发,商业地产
港股,430102,9909.HK,宝龙商业,房地产,房地产开发,商业地产
港股,430102,0410.HK,SOHO中国,房地产,房地产开发,商业地产
港股,430102,0363.HK,上海实业控股,房地产,房地产开发,商业地产
港股,430102,0127.HK,华人置业,房地产,房地产开发,商业地产
港股,430102,0242.HK,信德集团,房地产,房地产开发,商业地产
港股,430102,0163.HK,英皇国际,房地产,房地产开发,商业地产
港股,430102,0488.HK,丽新发展,房地产,房地产开发,商业地产
港股,430101,2202.HK,万科企业,房地产,房地产开发,住宅开发
港股,430101,0960.HK,龙湖集团,房地产,房地产开发,住宅开发
港股,430101,1109.HK,华润置地,房地产,房地产开发,住宅开发
港股,430101,2007.HK,碧桂园,房地产,房地产开发,住宅开发
港股,430101,0688.HK,中国海外发展,房地产,房地产开发,住宅开发
港股,430101,3333.HK,中国恒大,房地产,房地产开发,住宅开发
港股,430101,1113.HK,长实集团,房地产,房地产开发,住宅开发
港股,430101,0012.HK,恒基地产,房地产,房地产开发,住宅开发
港股,430101,1918.HK,融创中国,房地产,房地产开发,住宅开发
港股,430101,0017.HK,新世界发展,房地产,房地产开发,住宅开发
港股,430101,0813.HK,世茂集团,房地产,房地产开发,住宅开发
港股,430101,3380.HK,龙光集团,房地产,房地产开发,住宅开发
港股,430101,0884.HK,旭辉控股集团,房地产,房地产开发,住宅开发
港股,430101,0754.HK,合生创展集团,房地产,房地产开发,住宅开发
港股,430101,1030.HK,新城发展,房地产,房地产开发,住宅开发
港股,430101,3383.HK,雅居乐集团,房地产,房地产开发,住宅开发
港股,430101,1813.HK,合景泰富集团,房地产,房地产开发,住宅开发
港股,430101,0817.HK,中国金茂,房地产,房地产开发,住宅开发
港股,430101,2777.HK,富力地产,房地产,房地产开发,住宅开发
港股,430101,0123.HK,越秀地产,房地产,房地产开发,住宅开发
港股,430101,1638.HK,佳兆业集团,房地产,房地产开发,住宅开发
港股,430101,3900.HK,绿城中国,房地产,房地产开发,住宅开发
港股,430101,0604.HK,深圳控股,房地产,房地产开发,住宅开发
港股,430101,6158.HK,正荣地产,房地产,房地产开发,住宅开发
港股,430101,3883.HK,中国奥园,房地产,房地产开发,住宅开发
港股,430101,1233.HK,时代中国控股,房地产,房地产开发,住宅开发
港股,430101,3990.HK,美的置业,房地产,房地产开发,住宅开发
港股,430101,2772.HK,中梁控股,房地产,房地产开发,住宅开发
港股,430101,0081.HK,中国海外宏洋集团,房地产,房地产开发,住宅开发
港股,430101,1908.HK,建发国际集团,房地产,房地产开发,住宅开发
港股,430101,1966.HK,中骏集团控股,房地产,房地产开发,住宅开发
港股,430101,1176.HK,珠光控股,房地产,房地产开发,住宅开发
港股,430101,2103.HK,新力控股集团,房地产,房地产开发,住宅开发
港股,430101,2768.HK,佳源国际控股,房地产,房地产开发,住宅开发
港股,430101,3377.HK,远洋集团,房地产,房地产开发,住宅开发
港股,430101,1628.HK,禹洲集团,房地产,房地产开发,住宅开发
